change,key,key_method,field,old_value,new_value,old_row,new_row,office
added,N65236-25-RFPREQ-LSUBP00034-0113,pid,,,LIPTM00119- INTERIOR COMMS: IC VIDEO IWCC INSTALL SUPPORT- SAC-TO -N6253621D8009,,572,LSUBP00034
added,N65236-25-RFPREQ-LSUBP00034-0118,pid,,,"LIPTM00119, IC IPT, CVN-78 IVN BATTERY REFRESH, SEWP (C)",,555,LSUBP00034
added,N65236-25-RFPREQ-LSUBP00034-0128,pid,,,"LIPTM00119, IC IPT, CVN-77 IVN UPS REFRESH KIT, SEWP (C)",,456,LSUBP00034
added,N65236-25-RFPREQ-LSUBP00035-0001,pid,,,"LIPTM00250, Shore Sub C4I IPT, SHORE SUBMARINE COMMUNICATIONS SYSTEM (SSCS) COMMAND, CONTROL, COMMUNICATIONS, COMPUTERS,",,827,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0002,pid,,,LIPTM00250_Shore SUB C4I IPT - FSBS OPN-S Priority Spare Procurement_SEWP (C),,816,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0022,pid,,,"LIPTM00250, Shore Sub C4I IPT, FSBS Auto Tuner Engineering and Design Procurement - Salient SAC - N6523623D8015",,772,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0025,pid,,,"LIPTM00250, Shore Sub C4I IPT, FSBS TCC/ACC Procurement and Engineering (Awase, Iceland & Dixon)",,773,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0028,pid,,,LIPTM00248 - VA-Class Arbor Update and PLAR Procurement- NEW SAC DO - CORPORATE PRODUCTION,,779,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0029,pid,,,LIPTM00248 - FY25 I1V4/CB22  - NEW SAC DO - CORPORATE PRODUCTION,,780,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0030,pid,,,LIPTM00248 - Afloat SUB IPT - FY25 CB23  - NEW SAC DO - CORPORATE PRODUCTION,,781,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0031,pid,,,LIPTM00248 - FY25 770 TEMPALT  - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,782,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0032,pid,,,LIPTM00248 - Afloat SUB C4I IPT - 804/805 DOCKSIDE Integration & 808/809/827 ECS & CANES Integration at COATS - NEW SAC ,,783,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0033,pid,,,LIPTM00248 - Afloat Sub IPT - 800-813 CANES Integration Support - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,784,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0041,pid,,,"LIPTM000328, C4I WEAPONS TEST TEAM IPT, KITCO BUY, SEWP (C)",,764,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0045,pid,,,"LIPTM000328, C4I WEAPONS TEST TEAM IPT, JUNIPER, SEWP (C)",,765,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0046,pid,,,"LIPTM000328, C4I WEAPONS TEAM IPT, EXTREME NETWORKS, SEWP (C)",,766,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0047,pid,,,"LIPTM000328, SWITT and CWIFTS IPT - C4I WEAPONS TEST, PALO ALTO, ESI-SEWP (C)",,767,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0048,pid,,,"LIPTM000328, C4I WEAPONS TEST TEAM IPT, RSA, ESI",,768,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0049,pid,,,"LIPTM000328, C4I WEAPONS TEST TEAM IPT, VARIOUS CONNECTORS, SEWP (C)",,769,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0053,pid,,,LIPTM00248 - FY25 GBS Procurement and Kitting - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,703,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0055,pid,,,LIPTM000250_Shore Sub C4I IPT_SOA_CSD KVM_EVERFOX_SEWP_CISCO (C),,700,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0063,pid,,,"LIPTM000250_Shore Sub C4I IPT_SOA_MOD KVM CISCO_DOD ESI, SEWP (C)",,694,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0064,pid,,,"LIPTM00250_Shore SUB IPT, CISCO MODELING RENEWAL W/OPTIONS, SEWP (C)",,650,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0065,pid,,,LIPTM00250_Shore Sub C4I IPT_SOA_ISDS_Win Server Std 2012 R2 2(October 2025-2026)_SEWP,,652,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0071,pid,,,LIPTM000250_Shore Sub C4I IPT_SOA_CROSS DOMAIN SOLUTIONS_SEWP (C),,670,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0075,pid,,,LIPTM00248 - AFLOAT SUB C4I IPT - Common Submarine Radio Room (CSRR) ISEA ProcurementT (SEWP) (C),,646,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0086,pid,,,LIPTM000250_Shore Sub C4I IPT_SOA_IP TUBES_SEWP (C),,679,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0092,pid,,,LIPTM000250_Shore Sub C4I IPT_MISC SOAPHE MATERIAL & NON ESI SOFTWARE_SEWP (C),,636,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0098,pid,,,LIPTM00248 - FY25 CSRR BOISE UPGRADE  - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,617,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0102,pid,,,LIPTM000250_Shore Sub C4I IPT_SOA_SOAPHE Nutanix ESI w/4options_DOD ESI (C),,774,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0103,pid,,,LIPTM00248 - Afloat SUB C4I IPT - FY25 ADNS and KMI KITTING - NEW SAC DO - CORPORATE PRODUCTION,,629,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0106,pid,,,LIPTM00248 - AFLOAT SUB C4I IPT - CSRR MRTS UNITY INDUSTRY SW SUPPORT (SEWP) FY26 (C),,606,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0109,pid,,,LIPTM000250_Shore Sub C4I IPT_ZYFER M-CODE_SEWP (C),,635,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0110,pid,,,LIPTM00248 - CSRR MRTS TRAINER PROCUREMENT  - NEW SAC DO - CORPORATE PRODUCTION,,80,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0119,pid,,,LIPTM00248 - AFLOAT SUB C4I IPT - Common Submarine Radio Room (CSRR) Multi-purpose Reconfigurable Training System (MRTS),,63,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0131,pid,,,LIPTM00248 - AFLOAT SUB C4I IPT - Common Submarine Radio Room (CSRR)  Procurement (SEWP) (C),,593,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0133,pid,,,LIPTM00248 - VA BLK I/II TM Red Phone Procurement - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,584,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0138,pid,,,"LIPTM00486, SSTD IPT, MICROFOCUS DOD ESI BPA (C)",,568,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0139,pid,,,LIPTM00248 - AFLOAT SUB C4I IPT - Common Submarine Radio Room (CSRR) MOTHERBOARDS FOR CRYSTAL SERVERS (SEWP),,558,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0142,pid,,,LIPTM000250_Shore Sub C4I IPT_SOA_ Nutanix 2nd buy_DOD ESI (C),,547,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0145,pid,,,LIPTM000250_Shore Sub C4I IPT_THALES_w/options_SEWP,,615,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00035-0153,pid,,,LIPTM000250_Shore Sub C4I IPT_FSBS_DUMMY LOAD_SEWP (C),,524,LSUBP00035
added,N65236-25-RFPREQ-LSUBP00049-0053,pid,,,Cognitive Brain Fatigue,,747,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0054,pid,,,Clemson University,,748,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0055,pid,,,8A for S&T Department,,749,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0056,pid,,,S&T MBAS Support Follow on (III),,750,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0057,pid,,,UCF Contract,,755,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0058,pid,,,University of Rochester,,757,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0096,pid,,,Modular Buildings (Up to 8 total) (PPA N65236-25-RFPREQ-LSUBP00049-0096) (C),,682,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0131,pid,,,USCC Modular Buildings (PID 1 of 2) (C),,624,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0132,pid,,,USCC Modular Buildings (PID 2 of 2) (C),,625,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0133,pid,,,Quantum convergence lab,,627,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0153,pid,,,"LBUSP00027,  Naval Innovation Science and Engineering (NISE Program) STARLINK GSA (C)",,610,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0155,pid,,,"LBUSP00027,  Advanced Technology Research (ATR) STARLINK GSA (C)",,611,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0161,pid,,,DIU/CNAFR Software Production OT,,89,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0176,pid,,,"LIPTM00468, NISE, WD-25-010 - M&S OBJECTIVES, SEWP (C)",,76,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0177,pid,,,"LIPTM00468, NISE, WD-25-010, M&S OBJECTIVES, SEWP (C)",,79,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0194,pid,,,NIWC CSO for RCO Portfolio (C),,28,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0209,pid,,,"LIPTM00468, NISE, MORT (TT-25-001), SEWP (C)",,581,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0217,pid,,,ATD Follow on (C),,557,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0238,pid,,,DARPA CHUGACH SAC,,537,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0246,pid,,,"LIPTM99468, NISE, S2I2C, LR-25-007, SEWP (C)",,470,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0256,pid,,,"LIPTM00468, NISE, RP-25-016, FUTURE G TACTICAL, SEWP (C)",,546,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00049-0260,pid,,,LIPTM00468_NISE IPT_FY25 KYMETA TERMINAL_SEWP (C),,486,LSUBP00049
added,N65236-25-RFPREQ-LSUBP00056-0027,pid,,,LIPTM00480 - Business Applications In-Service Engineering Agent - BA-ISEA 7780 FA-18 Fame Laptops - NASA SEWP (C),,677,LSUBP00056
added,N65236-25-RFPREQ-LSUBP00057-0198,pid,,,"LIPTM00256, SHORE MODERNIZATION IPT, JMINI CONTROL SYSTEM, SEWP (C)",,61,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0204,pid,,,5166 LIPTM00425 NEW TASK ORDER (C),,57,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0230,pid,,,18989 LIPTM00463 PPR FOR FOE,,45,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0231,pid,,,5167 LIPTM00426 NEW TASK ORDER (C),,46,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0233,pid,,,5172 LIPTM00463 NEW TASK ORDER (C),,51,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0255,pid,,,5146 LIPTM00463 NEW TASK ORDER (C),,599,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0310,pid,,,"LIPTM00425, SUBMARINE MODERNIZATION IPT, (NON-GIC), SSN-784 USS NORTH DAKOTA - SEWP (C)",,534,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0312,pid,,,5179 LIPTM00257 NEW TASK ORDER (C),,536,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0321,pid,,,"LIPTM00256, SURFACE MODERNIZATION IPT, DDG-94 USS NITZE - GSA (C)",,483,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0328,pid,,,5178 LIPTM00463 PPR FOR NEW TASK ORDER (C),,463,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00057-0331,pid,,,5181 LIPTM00257 NEW TASK ORDER (C),,457,LSUBP00057
added,N65236-25-RFPREQ-LSUBP00063-0035,pid,,,"LIPTM00285 NAVALC2, GCCS-M POSTGRES SW RNWL, SEWP (C)",,695,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0036,pid,,,"LIPTM00285 NAVALC2 IPT, RIMAGE HW MAINTENANCE RNWL, GSA (C)",,696,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0067,pid,,,"LIPTM00118, TNSS, RED HAT AGILE CORE SERVICES (DLT Solutions action)",,659,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0073,pid,,,"LSUBP00063-TNSS IPT, Cisco Catalysts and Firepower- SEWP ESI (C)",,82,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0078,pid,,,"LIPTM00118 -TNSS-IPT, NON-CISCO SERVERS-SEWP (C)",,22,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0084,pid,,,"LIPTM00118, TNSS IPT, HCL DOMINO SECURITY BUNDLE, ESI-BPA (C)",,562,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0085,pid,,,"LIPTM00118, TNSS IPT, CLOUDERA SOFTWARE SUBSCRIPTIONS PROCUREMENT, SEWP (C)",,564,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0090,pid,,,"LIPTM00285 NAVALC2, GCCS-M, SAPNS2 SYBASE, SW RNWL, ESI - BPA (C)",,556,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00063-0097,pid,,,LIPTM00397 - CANES Engineering IPT - IWRP 25-LANT-2814 (C),,478,LSUBP00063
added,N65236-25-RFPREQ-LSUBP00064-0101,pid,,,"LIPTM00410, ECI, ESRI, GSA",,33,LSUBP00064
added,N65236-25-RFPREQ-LSUBP00064-0104,pid,,,LIPTM00417__ENI IPT_NEW TO (FOE)_EXP ISR SUPT_N6523620F3023_SRC_CPFF,,38,LSUBP00064
added,N65236-25-RFPREQ-LSUBP00066-0018,pid,,,LIPTM00464 - DC2HS - AWS IL6 CLOUD CONSUMPTION (JWCC MAC),,613,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00066-0021,pid,,,"LIPTM00464, DC2HS, FY25 CISCO ISE NEW PROCUREMENT, ESI - SEWP (C)",,603,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00066-0031,pid,,,"LIPTM00464, DC2HS, FY25 NETAPP HW RENEWAL, ELA - SEWP (C)",,573,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00066-0032,pid,,,"LIPTM00464, DC2HS, FY25 CISCO ISE CEDC RENEWAL, ESI - SEWP (C)",,574,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00066-0033,pid,,,"LIPTM00464, DC2HS, FY25 CISCO RENEWAL, ESI-SEWP (C)",,575,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00066-0034,pid,,,"LIPTM00464, DC2HS, FY25 CITRIX RENEWAL (Managed Services), SEWP (C)",,576,LSUBP00066
added,N65236-25-RFPREQ-LSUBP00080-0009,pid,,,"LIPTM00461, 5.9 Service Center, Server and controllers, SEWP (C)",,569,LSUBP00080
added,N65236-25-RFPREQ-LSUBP00082-0001,pid,,,"LIPTM00446 , ITSL, UNITY SEWP (C)",,21,LSUBP00082
added,N65236-25-RFPREQ-LSUBP00083-0005,pid,,,Bundle 19 Security Perimeter Enhancement,,668,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0009,pid,,,Bundle 26 Norfolk ATS UPS Installation,,685,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0010,pid,,,Facilities A&E IDIQ (C),,674,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0014,pid,,,Bundle 23 CRAC Unit Replacement,,626,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0019,pid,,,Modification to Task Order # N6523625F0010 Bundle 12 LIETM00492,,600,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0036,pid,,,Bundle 27 Antennae Platform,,596,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00083-0038,pid,,,Bundle 29 Paint and Carpet,,592,LSUBP00083
added,N65236-25-RFPREQ-LSUBP00087-0001,pid,,,"CIO, DAS, CELLPHONE REPEATER, IBWAVE, SEWP (C)",,828,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0004,pid,,,"LIPTM00460, RDT&E, Aruba SEWP (C)",,785,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0007,pid,,,"LIPTM00460, RDT&E Network Services IPT, RDT&E Network Services, Operations, and Engineering Support for NIWC Atlantic, S",,777,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0019,pid,,,"LIPTM00460, Telephony, RIBBON REDSKY, SEWP (C)",,649,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0020,pid,,,"LIPTM00460, Telephony, REPEATER UPGRADER SEWP (C)",,683,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0022,pid,,,"LIPTM00460, RDT&E, DOCKER ANNUAL RENEWAL SEWP (C)",,704,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0026,pid,,,"LIPTM00460,  RDT&E CODEX - ESI, SEWP (C)",,93,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0033,pid,,,"LIPTM00460, Telephony, CISCO,ESI SEWP (C)",,86,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0034,pid,,,"LIPTM00460, RDT&E, HORIZON JUNIPER  SEWP (C)",,71,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0036,pid,,,"LIPTM00467, Unified Capability, UC BLDG CISCO,ESI SEWP (C)",,62,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0038,pid,,,"LIPTM00467, Unified Capability, UC Facilities CISCO,ESI SEWP (C)",,34,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00087-0040,pid,,,"LIPTM00460, Telephony,  AKKADIAN, SEWP (C)",,523,LSUBP00087
added,N65236-25-RFPREQ-LSUBP00093-0010,pid,,,"LIPTM00252 BASED LOGISTICS-ORGANIC (PBLO), MATERIALS SEWP (C)",,669,LSUBP00093
added,N65236-25-RFPREQ-LSUBP00093-0011,pid,,,"LIPTM00252 BASED LOGISTICS-ORGANIC (PBLO), POWER SUPPLIES/SWITCHES, ESI-SEWP (CISCO) (C)",,671,LSUBP00093
added,N65236-25-RFPREQ-LSUBP00093-0019,pid,,,"LIPTM00252 BASED LOGISTICS-ORGANIC (PBLO), POWER SUPPLIES SEWP (C)",,684,LSUBP00093
added,N65236-25-RFPREQ-LSUBP00093-0030,pid,,,"LIPTM00252 BASED LOGISTICS-ORGANIC (PBLO), PANASONIC RUGGED TOUGHBOOKS (SEWP)",,44,LSUBP00093
added,N65236-25-RFPREQ-LSUBP00093-0033,pid,,,"LIPTM00252, PBL-O IPT, ELECTRONIC PARTS, SEWP (C)",,36,LSUBP00093
added,N65236-25-RFPREQ-LSUBP00094-0003,pid,,,"LIPTM00515, DEFENCE CYBER OPERATIONS, SOFTWARE, SEWP (C)",,47,LSUBP00094
added,N65236-25-RFPREQ-LSUBP00094-0004,pid,,,"LIPTM00515, Tenable Software Renewal, SEWP (C)",,29,LSUBP00094
added,N65236-25-RFPREQ-LSUBP00095-0033,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development NeoLoad Support Renewal - NASA SEWP (C),,25,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0037,pid,,,"LIPTM00106, MAINTENANCE FIGURE OF MERIT, FY25 MFOM Machine Certs Support Renewal, NASA SEWP (C)",,585,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0038,pid,,,"LIPTM00106, MAINTENANCE FIGURE OF MERIT, FY25 MFOM SAP Secure Product Support Renewal, SAP Public Services, Inc ESI BPA ",,579,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0039,pid,,,"LIPTM00106, MAINTENANCE FIGURE OF MERIT, FY25 MFOM Software Support Renewals, NASA SEWP (C)",,580,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0040,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Stunnel and CNG Engine Support Renewal - NASA SEW,,578,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0042,pid,,,LIPTM00480 - Business Applications In-Service Engineering Agent - BA-ISEA 7780 Laptop Upgrade - NASA SEWP (C),,553,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0044,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Hardware Maint Renewal - NASA SEWP (C),,551,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0045,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Embarcadero Support Renewal - NASA SEWP (C),,552,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0046,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Atlassian Support Renewal - Atlassian ESI - SEWP ,,548,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0049,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Cisco VSAN Switches Requirement - Cisco ESI BPA -,,476,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0050,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development ALM & UFT Support Renewal - Micro Focus Governmen,,467,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0051,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Dell R660 Hardware - NASA SEWP (C),,468,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0052,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Dell R660 and R360 Server Hardware - NASA SEWP (C,,464,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0053,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development OpenRMF Software - NASA SEWP (C),,465,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0054,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Cisco Firewall - Cisco ESI BPA - SEWP (C),,454,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0055,pid,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Cisco Firewall - Cisco ESI BPA - SEWP (C),,455,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00095-0057,pid,,,LIPTM00480 - Business Applications In-Service Engineering Agent - BA-ISEA NTCSS Reflections Support Renewal - NASA SEWP ,,450,LSUBP00095
added,N65236-25-RFPREQ-LSUBP00105-0002,pid,,,"LIPTM00516, 4.3 Supply Chain Service Center, CMPRO CUSTOM SCREEN, GSA (C)",,533,LSUBP00105
added,N65236-25-RFPREQ-Pf007NERP-0090,pid,,,Navy Enterprise Resource Planning Plus (Navy ERP+) Proof of Concept for DoN’s Budget to Report (B2R) and Procure to Pay ,,179,Pf007NERP
added,N65236-25-RFPREQ-Pf007NERP-0091,pid,,,Navy Enterprise Resource Planning Plus (Navy ERP+) Proof of Concept for DoN’s Budget to Report (B2R) and Procure to Pay ,,458,Pf007NERP
added,N65236-26-RFPREQ-LSUBP00001-0020,pid,,,LIPTM00003_VIDS Integration_Follow-On_ATC MAC (C),,65,LSUBP00001
added,N65236-26-RFPREQ-LSUBP00001-0021,pid,,,LIPTM00003_NASMOD System & Equip_Follow-On_ATC MAC (C),,66,LSUBP00001
added,N65236-26-RFPREQ-LSUBP00001-0022,pid,,,LIPTM00003_FOCIS/ETVS_Follow-On_ATC MAC (C),,67,LSUBP00001
added,N65236-26-RFPREQ-LSUBP00001-0023,pid,,,LIPTM00001_METOC SASC_Follow-On_ATC MAC (C),,69,LSUBP00001
added,N65236-26-RFPREQ-LSUBP00022-0008,pid,,,LIPTM00149 - ASE - ASE-26-002 - SSEE CDE Mattermost Enterprise Edition Support - SEWP (C),,453,LSUBP00022
removed,N65236-26-RFPREQ-LSUBP00024-0003,pid,,Navy Cyber IPT - NEW TO (C),,267,,LSUBP00024
added,N65236-26-RFPREQ-LSUBP00024-0008,pid,,,LIPTM00375 Multi Level Security Engineering (MLSE) - MLSE IPT Support - Seaport NxGEN - NEW Task Order (Base +4 OYS) <$2,,789,LSUBP00024
added,N65236-26-RFPREQ-LSUBP00024-0010,pid,,,LIPTM00439 Crypto KM IPT - Crypto and KM Systems Engineering and ISEA - Seaport NxGEN Task Order (60 Month POP (6 months,,637,LSUBP00024
added,N65236-26-RFPREQ-LSUBP00049-0354,pid,,,"LIPTM00303, DARPA IPT, TTO ATD SEAPORT T/O (FOLLOW ON) (C)",,823,LSUBP00049
added,N65236-26-RFPREQ-Pf004MNHR-0004,pid,,,Learning Stack (LS) - LS Tools Production Contract,,701,Pf004MNHR
added,N65236-27-RFPREQ-LSUBP00001-0005,pid,,,LIPTM00002_Polar Ops Support_SAC_EXOY 3,,715,LSUBP00001
added,N65236-27-RFPREQ-LSUBP00001-0006,pid,,,LIPTM00003_NAVFIG_Follow-On_ATC MAC (C),,68,LSUBP00001
added,N65236-27-RFPREQ-LSUBP00022-0002,pid,,,FOLLOW-ON FOR AIS & JTT TECHNICAL SUPPORT (C),,699,LSUBP00022
added,N65236-27-RFPREQ-LSUBP00024-0005,pid,,,LIPTM00321 NS IPT - FOLLOW-ON TASK ORDER (C),,776,LSUBP00024
added,N65236-27-RFPREQ-LSUBP00049-0001,pid,,,"LIPTM00303, DARPA IPT, TTO SETA/DCA New Seaport TO (C)",,824,LSUBP00049
added,N65236-27-RFPREQ-LSUBP00063-0005,pid,,,TACNET Support Follow on task order (C),,647,LSUBP00063
added,N65236-27-RFPREQ-LSUBP00063-0006,pid,,,CANES ENG AND CANES TNSS/SeaPort TO (Base +4OYs) FY29 Follow On (C),,666,LSUBP00063
added,N65236-28-RFPREQ-LSUBP00001-0002,pid,,,LIPTM00002_Polar Ops Support_SAC_EXOY 4,,716,LSUBP00001
added,N65236-28-RFPREQ-LSUBP00022-0006,pid,,,FOLLOW ON TO N6523625F3003 (C),,612,LSUBP00022
added,N65236-28-RFPREQ-LSUBP00022-0007,pid,,,FOLLOW ON TO N6523625F3001 (C),,608,LSUBP00022
added,N66001-23-RFPREQ-NP-20000-0087,pid,,,Salesforce (C),,206,NP-20000
added,N66001-23-RFPREQ-NP-55300-0279,pid,,,ESI_Oracle_IDIQ_5_Year,,207,NP-55300
added,N66001-24-RFPREQ-NP-40000-0065,pid,,,Engineering Support and Systems Development (ES2D) (C),,239,NP-40000
added,N66001-24-RFPREQ-NP-41100-0041,pid,,,"Meteorological and Oceanographic (METOC), Expeditionary and Joint Systems In-Service Engineering Agent (ISEA) Follow-On ",,209,NP-41100
added,N66001-24-RFPREQ-NP-43100-0054,pid,,,Logistics & Warehouse Services Follow-On Action (C),,219,NP-43100
added,N66001-24-RFPREQ-NP-53400-0013,pid,,,SEAPORT-Sierra Hotel Aviation Readiness Program (SHARP) Follow-On (C),,225,NP-53400
added,N66001-24-RFPREQ-NP-53500-0050,pid,,,Seaport - TacAir RIL (C),,237,NP-53500
